description,label,filename,data
resized (120x120)fire0or1 images in rgb,0,NF_3.jpg,"[[0.48771303 0.63312289 0.72162322 ... 0.52847065 0.44550722 0.43144301]
 [0.55398654 0.63595349 0.59279923 ... 0.54172716 0.49546576 0.52924128]
 [0.79106135 0.64393391 0.83492265 ... 0.51215889 0.63167169 0.55360501]
 ...
 [0.41915683 0.60050056 0.54415465 ... 0.66379085 0.61311215 0.53984901]
 [0.31403998 0.44827293 0.48779282 ... 0.61455606 0.61353562 0.55433104]
 [0.45276579 0.45163563 0.50958435 ... 0.52550965 0.52359053 0.49566315]]"
resized (120x120)fire0or1 images in rgb,0,NF_30.jpg,"[[0.07880381 0.0567465  0.05540858 ... 0.10604486 0.04571103 0.14592302]
 [0.25958054 0.34343412 0.23775688 ... 0.19794611 0.09312219 0.07914703]
 [0.23616517 0.34204584 0.32098742 ... 0.29035808 0.12522485 0.10009978]
 ...
 [0.31018162 0.29651832 0.24357275 ... 0.00370733 0.00394359 0.00256511]
 [0.26142434 0.23477325 0.20233949 ... 0.02044536 0.01877668 0.0066885 ]
 [0.2486024  0.20852748 0.25775705 ... 0.06223954 0.04097099 0.02169958]]"
resized (120x120)fire0or1 images in rgb,0,NF_300.jpg,"[[0.56221659 0.56148103 0.62500726 ... 0.57572283 0.55571801 0.56230967]
 [0.55097914 0.52183519 0.59408118 ... 0.57346614 0.5567569  0.54208473]
 [0.58159203 0.5812209  0.61966202 ... 0.58367988 0.55791677 0.54228875]
 ...
 [0.29101563 0.33684026 0.17791415 ... 0.54234569 0.5773912  0.67222928]
 [0.29137655 0.35185159 0.34208757 ... 0.50027107 0.59072548 0.64913137]
 [0.13309927 0.21156756 0.23484045 ... 0.30929748 0.43399545 0.38530334]]"
resized (120x120)fire0or1 images in rgb,0,NF_301.jpg,"[[0.48023026 0.52193072 0.68489012 ... 0.76259573 0.54198097 0.48368679]
 [0.42233592 0.54876022 0.62486811 ... 0.55142451 0.54767773 0.48748335]
 [0.43932812 0.47248093 0.54325363 ... 0.61968013 0.51166458 0.52539732]
 ...
 [0.30558574 0.34510215 0.34459112 ... 0.05827685 0.0569581  0.08742815]
 [0.29931866 0.33093283 0.32535511 ... 0.03372791 0.05562117 0.05090606]
 [0.30645783 0.30431084 0.30108369 ... 0.03513071 0.02385795 0.02897778]]"
resized (120x120)fire0or1 images in rgb,0,NF_302.jpg,"[[0.03601829 0.1475247  0.1916006  ... 0.33256158 0.46989478 0.33715484]
 [0.0226355  0.133375   0.22125195 ... 0.46805429 0.51337876 0.51272624]
 [0.02095674 0.09983428 0.21151181 ... 0.33886171 0.48023139 0.44105015]
 ...
 [0.04439821 0.30472409 0.2708974  ... 0.64613254 0.71714352 0.73801092]
 [0.02616159 0.08262462 0.31693252 ... 0.69518327 0.76367062 0.80119983]
 [0.0334987  0.17515018 0.21841413 ... 0.66933938 0.69749515 0.72494571]]"
resized (120x120)fire0or1 images in rgb,0,NF_303.jpg,"[[0.03332407 0.03036193 0.03250861 ... 0.03759204 0.03713877 0.03158342]
 [0.07052737 0.06218401 0.05351334 ... 0.19242396 0.22558632 0.296079  ]
 [0.14880475 0.07478058 0.06446215 ... 0.50468793 0.38914291 0.52227436]
 ...
 [0.52320298 0.43898035 0.47848788 ... 0.58299668 0.44353206 0.44802862]
 [0.56637957 0.35966255 0.43761229 ... 0.57583743 0.47411741 0.50979429]
 [0.3865842  0.35294121 0.41577207 ... 0.65954809 0.5207133  0.65247742]]"
resized (120x120)fire0or1 images in rgb,0,NF_304.jpg,"[[0.0384843  0.09299685 0.07381356 ... 0.37916446 0.3956502  0.32024641]
 [0.12237908 0.54379505 0.35211084 ... 0.9619169  0.96190356 0.91728165]
 [0.15812544 0.55130394 0.42622742 ... 0.99461796 0.98050728 0.92538672]
 ...
 [0.07808147 0.34939511 0.37693706 ... 0.52208222 0.39731229 0.32859325]
 [0.15962767 0.6561162  0.61821522 ... 0.69332199 0.72239731 0.79916238]
 [0.24931686 0.75677984 0.51801379 ... 0.51442144 0.18481305 0.20025835]]"
resized (120x120)fire0or1 images in rgb,0,NF_305.jpg,"[[0.22590038 0.7416165  0.78349795 ... 0.45078186 0.49882334 0.33080421]
 [0.14536147 0.76589034 0.84881345 ... 0.72286207 0.42238545 0.27679166]
 [0.17033011 0.48148866 0.60136287 ... 0.44469638 0.3331534  0.23091917]
 ...
 [0.04617799 0.16981238 0.14087953 ... 0.12604492 0.15315214 0.08464039]
 [0.03948189 0.13506205 0.18399571 ... 0.07955244 0.12096529 0.07044174]
 [0.06792858 0.20256102 0.18707441 ... 0.08982168 0.104363   0.05257402]]"
resized (120x120)fire0or1 images in rgb,0,NF_306.jpg,"[[0.22502493 0.27263568 0.70661719 ... 0.73297284 0.56370964 0.25565648]
 [0.28338681 0.43303234 0.61052551 ... 0.4675613  0.33805264 0.13987573]
 [0.18940863 0.30790274 0.35323412 ... 0.47910504 0.40110658 0.27793978]
 ...
 [0.09083377 0.07092141 0.09955641 ... 0.36918185 0.33674587 0.22947946]
 [0.09275754 0.09251818 0.08385073 ... 0.40174701 0.33485628 0.18991729]
 [0.11896005 0.1176092  0.09977034 ... 0.42769152 0.32020708 0.32739264]]"
resized (120x120)fire0or1 images in rgb,0,NF_307.jpg,"[[0.31098967 0.39382094 0.39825745 ... 0.49863683 0.50771125 0.19761209]
 [0.3131521  0.39564624 0.40009501 ... 0.60172468 0.40641042 0.18148532]
 [0.31660657 0.39864442 0.40295546 ... 0.4161475  0.41244744 0.21326457]
 ...
 [0.19789779 0.35639634 0.36416553 ... 0.04780917 0.04048959 0.04100667]
 [0.11284762 0.29725397 0.32802625 ... 0.04298187 0.0354039  0.04231548]
 [0.19776057 0.30122242 0.33309834 ... 0.04301249 0.04233544 0.04423634]]"
resized (120x120)fire0or1 images in rgb,0,NF_308.jpg,"[[0.71688453 0.71028381 0.75181936 ... 0.23810392 0.05279885 0.01199804]
 [0.67701168 0.53597161 0.42107409 ... 0.24851926 0.04100791 0.0132158 ]
 [0.41145405 0.35603095 0.3485913  ... 0.24517113 0.03325033 0.01119951]
 ...
 [0.18153886 0.19310393 0.18989846 ... 0.04635646 0.02694652 0.01151277]
 [0.19571195 0.18905895 0.1781954  ... 0.02732476 0.03270121 0.0126866 ]
 [0.17940869 0.17840362 0.17744904 ... 0.03206648 0.03597352 0.01496228]]"
resized (120x120)fire0or1 images in rgb,0,NF_309.jpg,"[[0.01559378 0.01709512 0.03707053 ... 0.45261456 0.45279896 0.45598223]
 [0.00787363 0.01412576 0.04147559 ... 0.45237661 0.45238849 0.45256621]
 [0.01457232 0.0171524  0.03745087 ... 0.45099354 0.45116482 0.4537574 ]
 ...
 [0.02397702 0.15051991 0.61732321 ... 0.21205561 0.15965426 0.25390694]
 [0.01847859 0.13188991 0.59034023 ... 0.18107337 0.18838242 0.21336761]
 [0.0152728  0.15402716 0.63383945 ... 0.18705694 0.28122317 0.28068213]]"
resized (120x120)fire0or1 images in rgb,0,NF_31.jpg,"[[0.35847761 0.28252233 0.65036216 ... 0.21642575 0.11966834 0.06632457]
 [0.49162915 0.37662521 0.32964678 ... 0.25008219 0.15518539 0.06051362]
 [0.30949828 0.21090243 0.10197329 ... 0.15804535 0.10026945 0.06618228]
 ...
 [0.05003828 0.05619894 0.05290262 ... 0.05640952 0.06543272 0.06516486]
 [0.04917898 0.05244352 0.049103   ... 0.05875772 0.06557519 0.05647137]
 [0.04991472 0.05016033 0.05064919 ... 0.05791426 0.06498144 0.05831729]]"
resized (120x120)fire0or1 images in rgb,0,NF_310.jpg,"[[0.35556741 0.45391545 0.36971359 ... 0.2316476  0.28920077 0.16726744]
 [0.38272606 0.42483669 0.40668727 ... 0.29150721 0.27014402 0.14999709]
 [0.36426434 0.31614021 0.42499558 ... 0.36368231 0.29040964 0.1627315 ]
 ...
 [0.26099067 0.30184661 0.31235331 ... 0.03364035 0.07395082 0.03026877]
 [0.23147731 0.31183189 0.31676413 ... 0.0456079  0.04732171 0.04109198]
 [0.26138501 0.37098844 0.31188548 ... 0.03454083 0.03614893 0.07671187]]"
resized (120x120)fire0or1 images in rgb,0,NF_311.jpg,"[[0.07905185 0.06928877 0.06787821 ... 0.13185454 0.1652907  0.21428322]
 [0.12074143 0.07195955 0.07828829 ... 0.10676722 0.21784459 0.22160968]
 [0.20227643 0.09766482 0.07212044 ... 0.22585957 0.24294951 0.29776876]
 ...
 [0.80163277 0.74087606 0.72949684 ... 0.12152247 0.12748102 0.06878746]
 [0.93401838 0.91172828 0.91449234 ... 0.29317908 0.27790026 0.25762286]
 [0.95520061 0.93359591 0.92650566 ... 0.10496273 0.15092817 0.32521721]]"
resized (120x120)fire0or1 images in rgb,0,NF_312.jpg,"[[0.51754302 0.51911406 0.52164544 ... 0.06631492 0.04910046 0.06686105]
 [0.52574975 0.52406301 0.52020585 ... 0.05575958 0.05476189 0.05320162]
 [0.55260529 0.54483025 0.53251136 ... 0.05668387 0.06829257 0.05008106]
 ...
 [0.04961991 0.04961991 0.04961991 ... 0.05087868 0.04992025 0.05325399]
 [0.04734082 0.04714224 0.04719079 ... 0.04992025 0.04748811 0.05089387]
 [0.05217279 0.04854624 0.04943301 ... 0.05325399 0.05089387 0.054327  ]]"
resized (120x120)fire0or1 images in rgb,0,NF_313.jpg,"[[0.35233473 0.31259125 0.31209626 ... 0.4533575  0.58704948 0.42000329]
 [0.33287384 0.29257947 0.36521388 ... 0.24992118 0.50492556 0.44404458]
 [0.34640751 0.35124708 0.32247681 ... 0.3544259  0.52034525 0.21488109]
 ...
 [0.1877743  0.17334124 0.19011927 ... 0.11750656 0.10352405 0.04236827]
 [0.14417238 0.2440899  0.24546074 ... 0.05976505 0.12203389 0.18264495]
 [0.20331484 0.16083396 0.14692429 ... 0.09279696 0.03808503 0.13575834]]"
resized (120x120)fire0or1 images in rgb,0,NF_314.jpg,"[[0.17258426 0.15253222 0.16370109 ... 0.12066851 0.14534005 0.10935774]
 [0.09572233 0.11190418 0.1386303  ... 0.09845152 0.10862671 0.06671   ]
 [0.14295325 0.14000964 0.20999313 ... 0.20663955 0.1437207  0.06435946]
 ...
 [0.02158    0.02158    0.02158    ... 0.02158    0.021779   0.02521409]
 [0.02211037 0.02221457 0.02168402 ... 0.021779   0.02197799 0.02541308]
 [0.03126563 0.03316864 0.02347962 ... 0.02521409 0.02541308 0.02884817]]"
resized (120x120)fire0or1 images in rgb,0,NF_315.jpg,"[[0.28974744 0.28830087 0.2306252  ... 0.05521938 0.07257405 0.06233515]
 [0.27986684 0.2631087  0.28320239 ... 0.13491122 0.07369233 0.10452531]
 [0.23654731 0.23939663 0.27209867 ... 0.08897439 0.13510969 0.20209778]
 ...
 [0.07054181 0.06941296 0.080256   ... 0.15719607 0.22529255 0.26928508]
 [0.06074069 0.08801773 0.07771743 ... 0.23800887 0.26802202 0.27103681]
 [0.07813789 0.09118593 0.06074886 ... 0.60799535 0.35176053 0.27460347]]"
resized (120x120)fire0or1 images in rgb,0,NF_316.jpg,"[[0.11549924 0.17663715 0.08163699 ... 0.03544195 0.04030166 0.02701472]
 [0.15649452 0.1832326  0.1292978  ... 0.04782027 0.04271328 0.03091501]
 [0.14784271 0.19159043 0.10679122 ... 0.02006631 0.02967895 0.03109068]
 ...
 [0.66073369 0.63185648 0.64002483 ... 0.29068421 0.25945084 0.2526728 ]
 [0.58388136 0.63246869 0.6309583  ... 0.31813351 0.27261102 0.19167492]
 [0.85216995 0.8403109  0.74645888 ... 0.59655704 0.28694159 0.11973556]]"
resized (120x120)fire0or1 images in rgb,0,NF_317.jpg,"[[0.07580828 0.04669269 0.02449747 ... 0.28685877 0.40848463 0.44418537]
 [0.10117326 0.07871937 0.0305242  ... 0.47191093 0.39491203 0.3788926 ]
 [0.10741673 0.09275141 0.03641442 ... 0.4006047  0.36096831 0.28941514]
 ...
 [0.37727267 0.37453931 0.38829121 ... 0.32371293 0.32551827 0.33191156]
 [0.38707055 0.36244055 0.37947061 ... 0.28125021 0.29527126 0.29206177]
 [0.39071572 0.39135378 0.3744295  ... 0.28412249 0.28899889 0.27606145]]"
resized (120x120)fire0or1 images in rgb,0,NF_318.jpg,"[[0.50775036 0.50775036 0.50775036 ... 0.05679866 0.0306445  0.05515346]
 [0.51350534 0.51350534 0.51350534 ... 0.16412753 0.06992291 0.06837025]
 [0.51823534 0.51823534 0.51823534 ... 0.09870796 0.08066645 0.04789439]
 ...
 [0.48943926 0.37744405 0.63806791 ... 0.36457098 0.21531888 0.2128959 ]
 [0.56142607 0.4130509  0.62497418 ... 0.33997401 0.37449793 0.43925866]
 [0.51955108 0.72211003 0.51984626 ... 0.37325605 0.38747379 0.52877025]]"
resized (120x120)fire0or1 images in rgb,0,NF_319.jpg,"[[0.23538573 0.29669997 0.33433635 ... 0.51284068 0.45550403 0.27982634]
 [0.45083324 0.45046906 0.23604048 ... 0.4886556  0.42973345 0.30002701]
 [0.44684205 0.36062946 0.27901812 ... 0.47990844 0.54286259 0.35388913]
 ...
 [0.68217467 0.67472666 0.6717243  ... 0.6906928  0.69182983 0.68250548]
 [0.61085875 0.6022145  0.59660515 ... 0.69364893 0.69727534 0.69603077]
 [0.56449886 0.57105308 0.57736017 ... 0.69218179 0.69520749 0.69758165]]"
resized (120x120)fire0or1 images in rgb,0,NF_32.jpg,"[[0.3504681  0.38111246 0.36090388 ... 0.28791876 0.1384262  0.18682818]
 [0.31350954 0.235313   0.28340031 ... 0.28236288 0.37786285 0.40300056]
 [0.21862885 0.21975468 0.22503792 ... 0.45534869 0.51697715 0.49779236]
 ...
 [0.14671227 0.15782882 0.10994672 ... 0.14505048 0.13051954 0.20255703]
 [0.15790993 0.1629899  0.14468856 ... 0.10778168 0.16366563 0.22835736]
 [0.26487988 0.08979537 0.12250322 ... 0.11329801 0.13526322 0.13841538]]"
resized (120x120)fire0or1 images in rgb,0,NF_320.jpg,"[[0.66998867 0.66228505 0.66417768 ... 0.16664741 0.3898618  0.48693195]
 [0.70743013 0.7078503  0.72324248 ... 0.32740944 0.44549297 0.46332035]
 [0.53997243 0.6483984  0.72483501 ... 0.41516527 0.54053538 0.51610416]
 ...
 [0.81369194 0.8059291  0.78625291 ... 0.9683289  0.97511027 0.98311671]
 [0.80770651 0.83561885 0.86708172 ... 0.93157212 0.86588366 0.97204548]
 [0.9042475  0.85131739 0.820607   ... 0.9687002  0.92265281 0.87182173]]"
resized (120x120)fire0or1 images in rgb,0,NF_321.jpg,"[[0.60393941 0.60393941 0.60393941 ... 0.46610203 0.46695837 0.46960134]
 [0.61362287 0.61362287 0.61362287 ... 0.47853163 0.47979213 0.47525558]
 [0.62428289 0.62428289 0.62428289 ... 0.48451432 0.48754511 0.48839589]
 ...
 [0.75695416 0.79825547 0.81992897 ... 0.23340459 0.30351988 0.2055926 ]
 [0.85826838 0.88008767 0.88596108 ... 0.42379597 0.33217086 0.39485072]
 [0.79168584 0.73722041 0.76121669 ... 0.79058418 0.73799065 0.67720408]]"
resized (120x120)fire0or1 images in rgb,0,NF_322.jpg,"[[0.4576209  0.4567919  0.45679187 ... 0.46570302 0.46113048 0.46036062]
 [0.46265093 0.46305396 0.4651358  ... 0.47168962 0.46683769 0.47102418]
 [0.467374   0.47105041 0.47663062 ... 0.48062511 0.47442272 0.46859202]
 ...
 [0.39899329 0.40889205 0.37563174 ... 0.34440119 0.2875404  0.1512771 ]
 [0.55121379 0.43422875 0.32910522 ... 0.4272491  0.29577671 0.21086061]
 [0.39039276 0.3367178  0.33376978 ... 0.27292879 0.25474935 0.24539589]]"
resized (120x120)fire0or1 images in rgb,0,NF_323.jpg,"[[0.32832152 0.32713166 0.32898558 ... 0.6258292  0.66585857 0.68494662]
 [0.26599456 0.32598987 0.362023   ... 0.65603618 0.6583602  0.61112998]
 [0.2574768  0.39699474 0.50809524 ... 0.53697768 0.50444493 0.51299321]
 ...
 [0.14414337 0.15017301 0.29023053 ... 0.06906683 0.1204866  0.12903297]
 [0.10775762 0.14654321 0.18913561 ... 0.14150268 0.06075897 0.13548129]
 [0.22500992 0.13148427 0.11412109 ... 0.16489872 0.12217597 0.08476112]]"
resized (120x120)fire0or1 images in rgb,0,NF_324.jpg,"[[0.55175124 0.55803637 0.5723732  ... 0.60922564 0.62490105 0.76411013]
 [0.55303978 0.5463555  0.55853876 ... 0.52168183 0.51357893 0.51685531]
 [0.54727866 0.53936754 0.54736506 ... 0.40802182 0.61156031 0.58917725]
 ...
 [0.33003833 0.39300185 0.31709681 ... 0.27269055 0.16218769 0.37030174]
 [0.31255507 0.29878747 0.24888941 ... 0.2075868  0.23309221 0.20675792]
 [0.35783562 0.46417317 0.38727867 ... 0.47148286 0.2305758  0.18423534]]"
resized (120x120)fire0or1 images in rgb,0,NF_325.jpg,"[[0.02866558 0.02912417 0.0277632  ... 0.16992491 0.114731   0.10894489]
 [0.06088066 0.06116107 0.05978969 ... 0.46446323 0.43973058 0.41761405]
 [0.06092825 0.05973765 0.05965494 ... 0.39483625 0.35172167 0.36200495]
 ...
 [0.34631527 0.2144652  0.27200581 ... 0.15592432 0.10615908 0.18677603]
 [0.49770539 0.45073228 0.44519609 ... 0.2371985  0.13411725 0.07650937]
 [0.36569345 0.5022086  0.28499902 ... 0.16682348 0.14163498 0.11111482]]"
resized (120x120)fire0or1 images in rgb,0,NF_326.jpg,"[[0.96712708 0.93788329 0.90274712 ... 0.22291561 0.16740141 0.20586752]
 [0.96378007 0.92856371 0.90286441 ... 0.15769136 0.13312673 0.16481591]
 [0.94526495 0.89161604 0.86432703 ... 0.12083046 0.09631857 0.1928971 ]
 ...
 [0.95350236 0.9504418  0.95697634 ... 0.75773245 0.67332942 0.69088212]
 [0.96900303 0.9705516  0.97445566 ... 0.89967891 0.75104586 0.61749772]
 [0.97169172 0.96709594 0.98479961 ... 0.80494915 0.63557738 0.69515768]]"
resized (120x120)fire0or1 images in rgb,0,NF_327.jpg,"[[0.04016138 0.04992844 0.04882791 ... 0.25937374 0.35415739 0.36006153]
 [0.03601529 0.03928082 0.03899474 ... 0.32902807 0.31036235 0.52098295]
 [0.04946322 0.04445768 0.04542276 ... 0.20626856 0.30904848 0.47444244]
 ...
 [0.04269682 0.04218403 0.04369074 ... 0.69259115 0.77787186 0.79135524]
 [0.04221331 0.04230929 0.04394198 ... 0.2354446  0.32759097 0.3854219 ]
 [0.0455835  0.04559565 0.04589621 ... 0.4191015  0.54691496 0.73983389]]"
resized (120x120)fire0or1 images in rgb,0,NF_328.jpg,"[[0.52638715 0.63007559 0.63614651 ... 0.5588603  0.55168063 0.55245587]
 [0.58777448 0.63128044 0.64534626 ... 0.56419437 0.5665935  0.55610679]
 [0.6353205  0.6366243  0.63972982 ... 0.56137979 0.56220554 0.55948282]
 ...
 [0.96960891 0.9674828  0.98153517 ... 0.12356935 0.12246603 0.26748253]
 [0.9553589  0.95176357 0.97432836 ... 0.12274506 0.08279422 0.13160542]
 [0.97205477 0.96764478 0.97531177 ... 0.09266492 0.16362478 0.25781163]]"
resized (120x120)fire0or1 images in rgb,0,NF_329.jpg,"[[0.63575058 0.67115163 0.54936734 ... 0.68167656 0.67290994 0.60527529]
 [0.55783382 0.60303123 0.62384793 ... 0.63995659 0.59514276 0.5256452 ]
 [0.58753773 0.59452148 0.54012618 ... 0.57403464 0.4694748  0.40095837]
 ...
 [0.33666061 0.50763117 0.32488157 ... 0.69907839 0.73042849 0.75535184]
 [0.39493447 0.36040874 0.38993307 ... 0.94894943 0.87672444 0.79696687]
 [0.38219677 0.3513122  0.67391818 ... 0.98190825 0.9556166  0.9525506 ]]"
resized (120x120)fire0or1 images in rgb,0,NF_33.jpg,"[[0.09337881 0.10550765 0.1092348  ... 0.06221509 0.05861962 0.06433796]
 [0.2927829  0.33881562 0.35147482 ... 0.2473214  0.20470247 0.20985018]
 [0.27093315 0.25383369 0.3214629  ... 0.25053294 0.21864692 0.22046031]
 ...
 [0.17401822 0.21070127 0.12632422 ... 0.16291905 0.13878701 0.2144073 ]
 [0.37371923 0.29364337 0.16654837 ... 0.17157529 0.22361852 0.18316227]
 [0.17085111 0.16254925 0.14155594 ... 0.1865957  0.17575484 0.15912912]]"
resized (120x120)fire0or1 images in rgb,0,NF_330.jpg,"[[0.17183576 0.41164683 0.45607444 ... 0.81499763 0.86435064 0.94337221]
 [0.31088513 0.1755267  0.33640612 ... 0.68069924 0.57666577 0.86684462]
 [0.17018866 0.15604433 0.18536295 ... 0.79627719 0.69758661 0.92656807]
 ...
 [0.01330262 0.01627467 0.00932374 ... 0.23214119 0.54864106 0.85126576]
 [0.01445033 0.01269088 0.01031828 ... 0.35495604 0.75691262 0.97742833]
 [0.00502272 0.00693643 0.00860627 ... 0.85964484 0.87454498 0.96515978]]"
resized (120x120)fire0or1 images in rgb,0,NF_331.jpg,"[[0.93975908 0.93705609 0.94015633 ... 0.92891801 0.93110012 0.93419037]
 [0.93463127 0.9316363  0.93665348 ... 0.91656665 0.91871512 0.91392019]
 [0.92782455 0.9265086  0.93005055 ... 0.91022662 0.91076943 0.90730062]
 ...
 [0.43520764 0.4643102  0.59690695 ... 0.02700494 0.03852778 0.04958108]
 [0.48679524 0.48345793 0.42320155 ... 0.02571914 0.23274227 0.20874538]
 [0.38967362 0.43418823 0.55307109 ... 0.04699165 0.09381748 0.0526164 ]]"
resized (120x120)fire0or1 images in rgb,0,NF_332.jpg,"[[0.03690413 0.03583844 0.03202033 ... 0.19592377 0.15762411 0.18386371]
 [0.03268297 0.03250447 0.02864725 ... 0.22840662 0.15671214 0.24624322]
 [0.0401249  0.03701008 0.03409238 ... 0.22574575 0.2297063  0.37979349]
 ...
 [0.16022942 0.47417247 0.38191821 ... 0.4933393  0.24730496 0.15686586]
 [0.10957749 0.18168012 0.12206486 ... 0.57661371 0.07298618 0.16318841]
 [0.30907297 0.22144394 0.27646159 ... 0.08803321 0.06412216 0.26616832]]"
resized (120x120)fire0or1 images in rgb,0,NF_333.jpg,"[[0.20397325 0.21843773 0.18314536 ... 0.05932986 0.05952886 0.06296395]
 [0.40769996 0.45766494 0.39457226 ... 0.24979383 0.24999281 0.25342789]
 [0.44070362 0.476117   0.4968046  ... 0.28613162 0.28631671 0.2897379 ]
 ...
 [0.45494616 0.52505327 0.45598769 ... 0.65151756 0.77751489 0.70182293]
 [0.54542036 0.36302776 0.5620601  ... 0.66741871 0.60157868 0.56323946]
 [0.59837035 0.56251493 0.65965495 ... 0.68898686 0.61584424 0.55451476]]"
resized (120x120)fire0or1 images in rgb,0,NF_334.jpg,"[[0.06264477 0.07210081 0.09231823 ... 0.42041925 0.35969794 0.42890618]
 [0.1290659  0.13190019 0.07097688 ... 0.48377493 0.48529174 0.4876743 ]
 [0.10029513 0.07434193 0.07829087 ... 0.29445344 0.35950582 0.73066593]
 ...
 [0.1570155  0.10763507 0.15365751 ... 0.47428802 0.382827   0.39830756]
 [0.15102755 0.15550955 0.06768843 ... 0.4093655  0.26868259 0.37241431]
 [0.11208861 0.11861848 0.13733021 ... 0.17696497 0.24900257 0.42997594]]"
resized (120x120)fire0or1 images in rgb,0,NF_335.jpg,"[[0.73571189 0.70560021 0.67748332 ... 0.607403   0.66900071 0.56816279]
 [0.5720595  0.63280715 0.62619248 ... 0.61608761 0.72171644 0.74168714]
 [0.5967454  0.55771212 0.59892171 ... 0.68044274 0.69226798 0.70579982]
 ...
 [0.44327346 0.48577367 0.30133276 ... 0.10823224 0.12838176 0.13449547]
 [0.24844785 0.588456   0.48161488 ... 0.12274495 0.13696203 0.1285031 ]
 [0.22839836 0.32985007 0.38054874 ... 0.16438344 0.14148798 0.14355786]]"
resized (120x120)fire0or1 images in rgb,0,NF_336.jpg,"[[0.28377238 0.28839746 0.31615938 ... 0.31927189 0.29566798 0.27381692]
 [0.23679289 0.29432429 0.27862882 ... 0.30644202 0.27934232 0.25204331]
 [0.25497858 0.27693024 0.28526306 ... 0.27459366 0.26037395 0.22583885]
 ...
 [0.06666628 0.0814467  0.04328718 ... 0.39716112 0.39773168 0.44337429]
 [0.10741509 0.04401619 0.04822672 ... 0.32171945 0.42586921 0.48807994]
 [0.1847167  0.21983751 0.08077278 ... 0.38958664 0.44245273 0.51576219]]"
resized (120x120)fire0or1 images in rgb,0,NF_337.jpg,"[[0.32035579 0.49296225 0.38561726 ... 0.25542121 0.13498724 0.19859796]
 [0.30785976 0.29900631 0.28196882 ... 0.29860515 0.18475613 0.15967675]
 [0.28635772 0.21599718 0.25136228 ... 0.29507378 0.28741985 0.20036103]
 ...
 [0.07793068 0.0685564  0.03836455 ... 0.14102192 0.09077259 0.08550735]
 [0.05511534 0.06882571 0.08807792 ... 0.08845757 0.09541912 0.07488023]
 [0.04346685 0.0550154  0.09616858 ... 0.04532373 0.08476948 0.03968042]]"
resized (120x120)fire0or1 images in rgb,0,NF_338.jpg,"[[0.03587658 0.1560065  0.16070907 ... 0.54657078 0.54625397 0.53122851]
 [0.0794252  0.04322852 0.12310443 ... 0.5814652  0.55951907 0.55353499]
 [0.04337389 0.04494065 0.07419659 ... 0.59784705 0.58030238 0.56106641]
 ...
 [0.42961352 0.47363939 0.3207096  ... 0.46284996 0.46053331 0.45723421]
 [0.23411666 0.42331413 0.24579142 ... 0.4512954  0.45360677 0.45148775]
 [0.15811271 0.30106695 0.24871368 ... 0.45070288 0.46906181 0.45292273]]"
resized (120x120)fire0or1 images in rgb,0,NF_339.jpg,"[[0.33177639 0.43597267 0.81498591 ... 0.54061708 0.57043129 0.62218123]
 [0.28596198 0.36697657 0.73346756 ... 0.56845925 0.54704925 0.57108978]
 [0.23980184 0.33100506 0.59470249 ... 0.65067822 0.43802779 0.67804285]
 ...
 [0.3834497  0.3552679  0.27645997 ... 0.20285568 0.22771411 0.27341461]
 [0.34740243 0.27971275 0.35919782 ... 0.49559156 0.44446834 0.31929557]
 [0.37087437 0.29405359 0.48059422 ... 0.47964978 0.47925111 0.36950536]]"
resized (120x120)fire0or1 images in rgb,0,NF_34.jpg,"[[0.0243715  0.05910199 0.04786466 ... 0.35703457 0.36201428 0.3319968 ]
 [0.06729155 0.21570879 0.16769231 ... 0.78983865 0.88651253 0.8635328 ]
 [0.07166194 0.27238012 0.30254294 ... 0.63709657 0.75065009 0.43426767]
 ...
 [0.07973108 0.33401379 0.36798    ... 0.75663494 0.69590808 0.43603235]
 [0.09331896 0.32436309 0.26420916 ... 0.75766002 0.7087558  0.53371774]
 [0.09428416 0.28229857 0.24221221 ... 0.73588814 0.74570609 0.57211719]]"
resized (120x120)fire0or1 images in rgb,0,NF_340.jpg,"[[0.30460566 0.31714278 0.25917659 ... 0.27044499 0.28111809 0.37487646]
 [0.25881625 0.24484807 0.25989535 ... 0.29943156 0.39173736 0.33867116]
 [0.22778061 0.22762814 0.25517031 ... 0.28032213 0.33955369 0.34580998]
 ...
 [0.22878112 0.22375789 0.21949349 ... 0.53266214 0.54483971 0.53906047]
 [0.23316574 0.22052677 0.21422973 ... 0.50577723 0.53081066 0.53016806]
 [0.2313227  0.22352631 0.22137064 ... 0.39869191 0.48603088 0.53718329]]"
resized (120x120)fire0or1 images in rgb,0,NF_341.jpg,"[[0.27426875 0.29681908 0.27617955 ... 0.35797542 0.35945285 0.25208817]
 [0.23997584 0.26399842 0.25033519 ... 0.29347518 0.29542715 0.42429342]
 [0.25620637 0.23914245 0.24477375 ... 0.17156473 0.24461742 0.3534039 ]
 ...
 [0.23969601 0.21723177 0.21091397 ... 0.94039947 0.865693   0.76045118]
 [0.25104306 0.2301504  0.2072797  ... 0.80067805 0.84526893 0.83570412]
 [0.44968993 0.34812947 0.36449026 ... 0.56734073 0.56126484 0.56254964]]"
